Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
10.03,9,1,0,0,1,73.33761715
10.1,11,1,0,0,0,70.82321789
1,3,0,1,0,0,14.93210277
10.16,13,1,1,0,0,68.39870503
0.98,2,0,0,0,0,18.8124258
0.97,3,0,0,0,0,16.91697312
1.04,3,0,1,0,1,17.51326415
10.21,14,1,1,0,0,67.50842515
9.66,11,1,0,0,1,67.15250715
9.75,9,1,0,0,0,70.03749569
10.13,8,1,1,0,0,72.2085924
0.99,3,0,1,0,1,16.47037439
10.19,8,1,1,0,0,72.94295056
10.06,10,1,1,0,1,70.34038699
10.14,6,1,1,0,0,75.48748307
10.14,9,1,0,0,0,74.17987681
9.85,12,1,0,1,0,89.78699622
0.98,4,0,1,0,0,14.48967586
9.91,9,1,1,0,1,70.75518693
10.18,14,1,0,0,0,68.6289341
9.91,12,1,1,0,0,65.70790964
9.87,9,1,0,0,1,71.87387136
10.02,8,1,1,0,0,71.4874283
1.02,2,0,1,0,0,15.83292785
9.88,7,1,0,0,0,73.30922943
9.92,8,1,1,0,1,71.28061035
10.05,12,1,1,0,0,67.77712723
9.56,10,1,1,0,0,64.97287824
9.9,7,1,1,0,0,70.66781356
9.99,11,1,1,0,0,67.94999185
1.03,4,0,1,0,0,14.60538247
0.99,3,0,1,0,0,15.86724106
1.02,3,0,1,0,1,16.34211485
10.3,11,1,0,1,0,97.14446747
0.99,3,0,1,0,0,15.04529718
10.36,7,1,0,0,0,78.11940487
1.04,3,0,1,0,1,16.94382105
10,13,1,1,0,0,67.70494542
0.91,3,0,0,0,0,17.47459414
10.01,12,1,0,0,0,69.3875508
1,2,0,0,0,0,18.85353901
1.02,3,0,1,1,0,19.04331326
10.26,11,1,1,0,0,70.77864024
0.95,2,0,0,0,0,19.08937363
1.06,3,0,1,0,0,15.96152565
10.14,10,1,1,0,0,70.98667917
9.81,10,1,0,0,0,69.08937571
10.34,7,1,0,0,0,78.81946342
1.01,3,0,1,0,0,16.62170269
10.05,9,1,1,0,0,70.35201454
10.09,9,1,0,0,0,72.48528436
10.29,9,1,1,0,0,72.1860073
9.95,8,1,0,0,0,72.69435506
10.23,10,1,1,0,0,72.06985536
1.08,3,0,0,0,1,19.04819982
9.85,11,1,1,1,1,70.34872532
10.1,10,1,1,0,1,70.48926626
9.75,10,1,1,0,0,66.96276956
10.14,8,1,0,0,0,74.46193197
9.9,8,1,1,0,0,70.13553112
10.14,13,1,0,0,0,69.19091151
10.11,7,1,1,0,1,74.51180939
0.99,4,0,0,0,0,17.21198357
0.96,3,0,1,0,0,14.46845317
10.09,11,1,0,0,0,70.99578387
9.98,8,1,1,1,0,73.35338843
9.78,6,1,1,0,0,70.29538014
10.3,9,1,1,0,1,73.97459237
9.9,12,1,0,0,0,67.56684346
10.02,8,1,1,0,0,70.81542414
9.88,11,1,1,0,0,66.29223267
9.82,11,1,0,0,0,68.32736558
9.79,11,1,0,0,0,67.9413958
9.89,11,1,1,0,1,67.4057159
0.97,3,0,0,0,0,18.07047987
0.99,2,0,0,0,1,20.06067124
9.99,13,1,0,0,1,69.10902118
9.96,7,1,0,0,0,74.09675623
9.94,9,1,0,1,0,93.95541125
9.83,10,1,1,0,0,68.37738786
9.95,7,1,1,0,0,71.17102568
1.01,3,0,1,0,0,15.30086683
0.99,4,0,0,0,0,16.21861394
9.96,11,1,0,0,1,69.79127024
9.99,14,1,1,0,0,65.36251138
9.73,13,1,1,1,0,65.82506789
10.16,11,1,0,1,1,96.48758069
0.95,3,0,1,0,1,15.61446028
0.94,4,0,1,1,0,16.83189278
9.78,14,1,0,0,1,65.99161826
9.8,12,1,1,0,0,64.58510959
10.15,11,1,0,0,0,70.99602517
1.03,4,0,1,0,0,13.5086896
9.76,10,1,1,0,0,65.59758711
10.19,11,1,0,0,0,71.56324444
9.89,9,1,0,0,0,71.38223696
10,11,1,1,0,1,69.62345989
10.32,10,1,0,0,0,74.69891939
9.74,11,1,1,0,0,64.9421535
9.59,12,1,0,0,0,65.25151558
10.11,11,1,1,0,1,69.03264124
1.02,2,0,1,1,0,20.13521983
10.04,10,1,1,0,0,69.18333269
0.95,5,0,1,1,0,16.42342311
9.95,5,1,1,0,0,72.4257385
1.03,3,0,0,0,0,17.40822164
10.12,8,1,1,0,1,73.46705839
9.82,12,1,1,0,0,64.43357261
10.2,11,1,0,0,0,72.03703785
1.01,4,0,1,0,0,14.20502767
1.04,4,0,0,0,0,16.43093094
10.19,10,1,1,0,1,72.90405361
9.94,10,1,1,0,0,67.44365045
10.05,9,1,1,0,1,70.57471151
1.06,4,0,1,0,1,14.88784255
10.53,11,1,1,0,1,74.68096559
10.3,10,1,0,0,1,75.41118541
0.98,3,0,1,0,0,15.82616191
1.03,3,0,1,0,0,16.08206192
9.72,14,1,0,0,0,63.49238939
9.95,10,1,1,0,0,68.37951539
9.64,10,1,1,0,0,65.00039175
10.16,11,1,1,1,0,73.28765598
9.87,11,1,1,0,0,66.99763747
9.91,12,1,1,0,0,65.85203917
10,9,1,1,0,0,69.42027758
9.8,8,1,1,0,1,69.63590228
9.46,12,1,1,0,0,60.64343629
0.94,3,0,0,0,0,17.45148418
0.99,3,0,1,0,1,16.31747048
10.22,11,1,1,0,0,70.42846938
0.97,2,0,1,0,0,16.14622296
9.94,11,1,1,1,0,70.23687338
10.09,7,1,0,0,0,75.84069792
0.98,3,0,0,0,0,17.05574013
1,2,0,1,1,1,20.28253717
1.01,2,0,1,0,0,15.66656192
0.99,3,0,1,0,1,16.23820572
9.95,11,1,1,0,0,67.82424956
10,11,1,1,1,1,71.98947423
0.96,1,0,1,1,0,20.26419634
10.18,9,1,1,0,0,71.20812513
9.43,9,1,1,0,1,65.86624703
10.35,11,1,1,0,0,70.77269166
9.82,11,1,0,0,0,68.3457479
0.98,1,0,1,1,1,21.44091041
9.66,9,1,0,0,1,69.20302207
9.98,10,1,1,0,0,68.16989746
9.78,9,1,1,0,0,68.01942554
0.94,3,0,1,0,0,14.65711003
10.42,14,1,1,0,0,70.01060633
9.76,12,1,1,0,0,64.47536653
10.05,12,1,1,0,0,67.40496755
1.01,5,0,1,0,1,15.20176115
1.07,4,0,1,0,0,14.46763269
0.95,4,0,1,1,0,17.45284193
10.01,10,1,1,0,0,68.3809719
10.05,10,1,1,0,1,70.59258724
9.92,10,1,1,0,0,68.28639295
9.82,11,1,0,0,0,68.46982559
0.98,4,0,1,0,0,13.97357885
9.89,10,1,1,0,1,68.73570254
1.04,4,0,1,0,0,15.16981991
9.75,6,1,1,0,0,70.01205458
1.05,2,0,0,0,0,18.2981866
10.16,7,1,0,0,1,77.32718268
10.12,13,1,0,0,0,68.93492082
10.16,8,1,0,1,0,98.3352627
1.03,3,0,0,0,0,17.9034212
0.89,3,0,1,1,0,18.42714
0.98,3,0,0,0,0,17.35391547
10.01,9,1,1,0,0,70.18177542
10.04,12,1,1,0,0,67.92403356
10.23,11,1,1,0,1,71.95003913
1,5,0,1,0,0,13.65363737
1.03,3,0,0,0,0,18.34167721
0.92,2,0,0,0,0,19.09955945
0.94,3,0,0,0,0,16.49812999
10.19,11,1,1,0,1,71.58896345
9.93,8,1,1,0,0,69.95921374
9.67,10,1,1,1,0,67.80282225
0.91,3,0,1,0,0,15.14086782
10.15,9,1,0,0,0,72.81857509
0.92,2,0,0,0,0,18.74141567
10.37,9,1,1,0,0,74.88367372
10.42,8,1,1,0,1,77.83615018
10.12,10,1,1,0,1,70.82425251
10.16,11,1,1,0,1,70.99611729
1,2,0,1,0,0,17.42772899
10.24,11,1,1,0,0,69.81973899
9.76,14,1,1,0,1,63.45488606
9.8,10,1,1,0,0,66.25935089
9.86,11,1,1,0,1,68.14462983
0.93,3,0,0,0,1,18.10955172
9.77,8,1,1,0,0,68.37405858
9.83,11,1,1,0,0,66.38432941
9.56,10,1,0,0,1,66.86578387
9.71,9,1,0,0,0,68.73925531
1.05,2,0,1,0,1,17.23989535
10.04,12,1,1,0,0,68.08497509
9.91,11,1,1,0,0,66.51235302
9.99,12,1,1,0,0,66.6837963
1.07,2,0,1,0,0,16.79302269
10.14,11,1,1,0,0,69.9374623
9.78,11,1,0,0,0,67.87483742
9.8,10,1,1,0,0,67.18235556
1.11,1,0,0,0,0,19.71435902
9.86,11,1,0,0,0,67.79096795
1.11,2,0,1,0,1,16.75965814
1.06,2,0,0,0,0,17.63896604
0.95,3,0,1,0,0,14.57526389
9.96,9,1,1,0,1,69.37318237
10.05,11,1,0,0,1,71.40323981
1.01,2,0,1,0,1,17.69801119
1.02,5,0,1,1,0,16.16608566
9.96,12,1,0,0,0,68.62422828
10.09,12,1,1,1,1,72.7506815
9.9,9,1,1,0,0,67.96309268
1.04,2,0,0,1,0,23.19259314
9.8,12,1,1,0,1,65.94249
9.85,8,1,1,0,1,71.03615456
9.69,12,1,1,0,0,62.99118115
10.42,13,1,0,0,0,73.16687033
0.93,3,0,1,0,0,15.12113807
10.16,10,1,1,1,0,73.47478363
10.16,11,1,0,0,1,71.98774772
9.7,9,1,0,0,0,67.86801131
9.94,10,1,1,0,0,68.54936277
9.99,8,1,0,0,1,74.14331337
9.93,10,1,1,0,1,69.73562458
10.14,9,1,1,0,1,72.37210051
9.76,11,1,1,1,0,68.55158136
10.11,6,1,1,0,1,74.70349503
9.86,12,1,1,0,0,65.81007219
10.05,12,1,0,0,0,69.16867784
9.88,12,1,1,0,0,65.96776998
9.92,8,1,0,0,0,72.36926342
10.07,7,1,1,0,0,72.25551377
10.04,9,1,1,0,0,70.8094717
10.21,9,1,0,0,1,76.27210398
9.89,11,1,1,0,0,67.30586467
9.85,12,1,0,1,1,91.02208055
9.74,9,1,1,0,1,68.23098173
1.07,1,0,1,0,0,18.63364279
9.79,10,1,1,0,0,66.35431125
10.07,9,1,1,0,0,69.4935593
1.03,3,0,0,1,0,21.81611314
10.01,9,1,1,0,0,69.26626074
9.97,8,1,1,0,1,71.89701078
1.05,1,0,1,0,0,17.46793718
9.61,10,1,1,0,0,64.006635
1.11,4,0,1,0,0,14.85354358
10.22,9,1,1,0,0,72.887595
10.28,9,1,0,0,0,74.9087458
9.81,10,1,1,0,0,67.60430046
1.01,2,0,0,1,0,24.12446937
9.47,13,1,0,0,0,62.29899923
1.05,3,0,0,0,0,17.05623831
1.03,4,0,1,0,0,14.35927369
10.29,11,1,0,0,1,73.53202374
10.35,10,1,1,0,1,73.70628492
10.1,12,1,1,0,1,69.8090012
10.09,8,1,1,0,1,72.96490078
9.99,9,1,1,0,0,70.35029791
0.99,2,0,1,0,0,16.37462454
9.99,11,1,1,0,0,68.23255258
0.97,3,0,1,0,0,15.61346879
9.98,10,1,1,0,0,69.03091798
0.94,3,0,0,0,1,18.65772408
1.08,3,0,1,1,1,19.81614433
10.03,11,1,0,0,0,69.72216937
0.91,3,0,1,0,0,15.16237814
10.06,10,1,1,0,1,70.43672631
9.74,9,1,0,0,1,69.59114347
10.15,10,1,1,0,1,72.02198883
9.7,9,1,0,0,0,68.98835963
10.12,8,1,0,0,0,73.19561261
0.99,4,0,1,0,1,14.7424485
9.74,10,1,1,0,0,66.56895365
10.14,10,1,0,0,1,73.76875402
9.85,14,1,0,0,1,66.20744398
9.78,7,1,1,0,0,69.77154101
9.97,10,1,1,0,1,69.51356156
10.17,8,1,1,0,1,73.71826941
9.9,9,1,0,1,1,94.63150157
1.03,3,0,1,1,1,19.53512059
10.31,11,1,1,0,0,71.8500681
10.07,10,1,0,0,0,72.02935069
0.97,3,0,1,0,1,17.45720504
10.09,10,1,1,0,0,69.98003196
1.08,3,0,0,0,1,18.62114915
10.16,10,1,1,1,1,74.85517042
9.9,11,1,1,0,0,66.34100717
10,10,1,1,0,0,68.7324012
1.02,5,0,1,0,0,14.1666358
9.8,7,1,0,0,0,71.82679733
9.98,10,1,0,1,0,93.07200016
10.29,10,1,1,1,1,76.26430843
0.95,3,0,0,0,0,18.17274822
9.94,9,1,0,0,0,70.89050065
9.81,9,1,1,0,0,67.38091129
10.02,8,1,0,0,1,73.65456834
10.53,11,1,1,0,1,76.2886477
10.32,9,1,1,0,0,74.57669107
9.93,13,1,1,0,0,64.92435181
10.31,8,1,1,0,0,74.50304706
10.05,9,1,1,0,0,71.15233458
10.53,10,1,1,0,1,76.53085561
9.92,8,1,0,0,1,72.45523175
9.8,7,1,1,0,1,70.92694624
10.12,10,1,1,0,0,69.73793165
9.93,7,1,1,0,1,72.18763883
0.92,6,0,1,0,0,12.71860962
9.94,8,1,1,0,0,69.94300046
10.05,11,1,0,0,0,69.99587735
9.98,12,1,1,1,0,69.55138437
10.18,12,1,0,1,0,94.91879854
9.76,12,1,0,0,0,66.47324288
0.93,4,0,1,0,0,15.02512915
10.13,9,1,1,0,0,72.46273595
9.89,12,1,1,0,0,66.02124737
1.06,3,0,1,0,0,16.12414894
10.52,12,1,1,0,0,72.51765561
0.96,1,0,0,0,0,18.94897949
0.97,2,0,0,0,0,18.5812656
9.79,12,1,1,0,0,65.29178585
10.08,10,1,1,0,1,70.59677421
10.03,10,1,1,0,0,69.79315726
10,8,1,1,0,0,70.01031489
10.18,9,1,0,0,0,73.49113556
10.42,10,1,0,0,0,75.68886427
9.84,13,1,1,0,0,64.62278963
1.07,4,0,0,1,0,22.44105455
0.95,2,0,1,1,0,19.02766358
10.39,8,1,1,0,0,75.48197092
10.44,9,1,0,0,1,78.28689686
9.88,10,1,1,1,0,70.71647842
1.05,3,0,0,0,1,18.709434
10.15,12,1,1,0,1,69.21693144
1.03,4,0,0,0,0,16.79714814
9.58,11,1,1,0,1,64.92612566
9.89,8,1,1,0,0,69.25852269
9.93,7,1,1,0,0,69.94201362
9.91,7,1,1,0,1,72.27134312
10.26,10,1,1,0,1,72.22774018
9.91,13,1,1,0,1,66.77327238
9.95,10,1,1,0,0,68.96669474
10.09,11,1,1,0,0,69.11286097
9.91,8,1,1,0,1,71.44115727
10.05,12,1,1,1,0,70.23637668
9.78,15,1,1,0,1,62.54436901
9.88,10,1,0,0,1,70.94056162
1.05,1,0,1,0,1,18.4322568
1.01,2,0,1,0,0,16.66509302
9.82,12,1,1,0,1,66.62272515
9.52,8,1,0,0,1,69.02801624
0.97,1,0,1,0,0,17.59366197
9.92,9,1,1,0,1,70.83885416
9.97,11,1,0,0,1,70.55539952
9.67,12,1,1,0,0,63.38083683
0.92,3,0,1,0,1,16.33659711
9.99,14,1,0,0,1,68.23581306
1.03,3,0,1,0,0,15.03599167
0.91,4,0,1,0,0,14.63651685
0.99,4,0,1,0,0,15.12506886
10.17,12,1,1,0,1,69.55709935
9.99,7,1,1,0,0,72.49860577
9.94,9,1,1,1,0,72.75265936
9.9,13,1,1,0,0,64.98006458
10.37,7,1,1,1,0,79.52193564
10.16,14,1,0,1,1,93.00218713
9.72,11,1,0,0,0,67.84492466
9.95,8,1,1,0,1,72.4493576
0.91,4,0,0,0,0,16.27340002
10.06,11,1,1,0,0,67.96424881
0.98,4,0,1,1,1,17.65916436
9.95,13,1,1,1,1,68.21804639
1.03,3,0,1,0,0,15.73194751
10,13,1,1,1,0,69.2425709
0.98,1,0,0,0,1,21.56551956
10.21,10,1,0,0,1,74.21379037
10.05,15,1,1,1,0,68.11397332
9.9,10,1,0,0,0,71.01396863
10.25,9,1,1,0,1,74.17880627
9.9,11,1,1,0,0,67.56440393
1.02,4,0,0,0,1,17.4877302
1.06,4,0,0,0,1,18.36277903
9.43,14,1,0,0,0,60.69936482
0.99,4,0,1,0,1,15.46971843
9.68,10,1,1,0,0,65.52597664
9.71,8,1,1,0,0,67.27200558
1.01,3,0,1,0,1,16.74968792
0.95,3,0,0,0,1,17.86857878
1.13,2,0,0,1,0,24.22469648
10.05,12,1,1,0,1,68.05819444
10.02,13,1,0,0,0,68.64333461
0.96,1,0,1,0,0,18.49249498
1.04,3,0,1,0,1,15.87823416
0.97,3,0,0,0,0,17.9490587
10.16,11,1,1,0,0,70.3719164
10,10,1,0,0,1,71.86302113
9.75,7,1,0,0,1,72.05977029
1.01,3,0,0,1,0,22.40672064
10.01,12,1,0,0,0,69.44745402
10.07,7,1,1,0,0,72.64716671
9.59,9,1,1,0,1,66.56959508
1.06,3,0,0,0,0,17.60708687
1,5,0,0,0,0,15.61394249
1.06,3,0,0,1,0,22.52773095
10.13,14,1,0,0,0,68.41248538
10,5,1,1,0,0,73.98521773
0.94,3,0,0,1,0,22.8266653
9.95,10,1,0,0,0,70.5882609
9.93,14,1,1,1,1,68.60684906
0.97,3,0,1,0,1,16.31098788
9.94,9,1,0,1,0,93.8321963
0.99,3,0,0,0,1,18.52667587
0.96,3,0,0,0,1,17.88880762
0.91,2,0,0,0,1,18.20130915
10.45,14,1,1,1,0,73.67935565
9.87,8,1,1,0,1,69.96233968
1.01,3,0,1,1,0,18.39317005
1.03,3,0,1,0,1,15.7584167
10.13,6,1,1,1,0,77.22847166
10.11,9,1,1,0,0,71.19579333
9.66,14,1,1,0,1,62.20248265
9.97,8,1,1,0,0,70.63654835
10.7,10,1,1,0,0,76.55965927
9.95,12,1,1,0,0,66.88834372
10.33,10,1,1,0,1,73.28791252
1.01,3,0,1,0,0,14.88695236
9.78,10,1,1,0,0,66.731184
9.98,7,1,0,0,0,73.88491551
0.99,3,0,1,0,0,15.48406465
9.67,8,1,0,0,0,69.35313819
9.93,13,1,0,0,0,66.46384119
10.17,9,1,1,0,0,72.85121066
1.08,2,0,1,0,0,16.00154458
10.09,7,1,0,0,0,74.78215832
9.87,7,1,1,0,0,71.18292753
9.9,11,1,1,0,0,66.36753952
9.84,10,1,1,0,1,67.99860802
10,11,1,1,0,0,67.84291166
9.94,7,1,1,0,0,71.17667681
10.05,10,1,1,1,1,73.2681125
0.93,3,0,1,0,0,15.94385119
9.74,10,1,1,0,0,66.18514802
1.01,4,0,1,0,0,14.44933097
9.97,8,1,1,0,0,70.97809117
9.76,12,1,1,0,0,64.5414885
9.88,13,1,0,0,0,66.46171042
9.64,6,1,1,0,0,69.48831601
1.01,3,0,1,0,1,16.2151549
10.27,10,1,0,0,0,74.04805153
0.97,1,0,1,0,0,17.52787983
9.98,7,1,1,0,0,72.63190532
1,5,0,1,1,0,16.9278942
9.94,9,1,1,0,1,69.31200219
10.06,12,1,1,0,0,66.95095339
10.37,13,1,1,0,0,70.31317718
0.96,3,0,0,0,1,18.43940872
9.92,10,1,1,0,0,67.76004536
9.87,11,1,1,0,1,67.42663229
9.99,10,1,0,0,0,70.99616387
10.08,11,1,1,0,0,69.10719699
10.09,9,1,1,0,0,71.20787562
0.99,3,0,1,0,0,15.1323553
10.04,9,1,1,0,1,70.59451077
1.07,2,0,1,0,0,16.96038676
9.89,12,1,1,1,0,69.74665615
0.99,4,0,0,0,1,17.29554899
10.12,9,1,1,0,0,70.92390481
1,5,0,1,0,1,14.55508576
9.77,9,1,1,1,0,70.67901584
1.05,2,0,0,0,0,18.77413661
10,9,1,1,0,0,70.42469648
9.93,8,1,1,0,0,70.30811124
10.05,5,1,1,1,0,77.78899349
9.58,13,1,1,0,0,60.82853459
10.16,11,1,0,0,0,71.70805951
10.05,10,1,1,0,0,69.718648
10.05,10,1,0,0,0,71.70461504
9.7,6,1,1,0,0,69.77504691
9.6,10,1,1,0,0,64.40368866
10.02,10,1,1,0,1,70.11054857
9.91,13,1,0,0,0,66.76382567
10.16,11,1,1,0,0,70.09200794
9.79,9,1,1,0,0,67.30212536
9.63,11,1,1,1,1,67.5006711
9.71,9,1,1,0,1,68.77345833
10.08,9,1,1,0,0,71.29912154
9.69,10,1,1,0,0,65.62320834
9.9,12,1,0,0,0,67.49882618
10.32,9,1,0,1,0,98.8744917
10.09,7,1,1,0,0,73.81710097
0.9,2,0,1,0,0,16.56142853
10.16,11,1,1,0,0,69.6529878
1,4,0,1,0,0,14.67240291
10.21,9,1,1,0,0,72.52971755
9.95,12,1,1,0,0,66.0358233
1.01,4,0,0,0,1,18.00165981
10.13,10,1,1,0,0,70.67926603
0.96,2,0,1,0,1,17.35054747
9.72,10,1,1,0,1,66.3464739
10.08,11,1,1,0,0,68.87702909
0.97,1,0,0,0,0,19.35248203
1.01,4,0,1,0,0,15.44090794
1.04,3,0,0,0,1,18.5003774
0.94,2,0,0,0,1,20.10970509
9.96,10,1,1,0,0,68.83993952
1.01,3,0,1,0,0,14.52437279
10.24,8,1,1,0,0,73.56260425
9.92,11,1,0,0,0,69.21814143
9.84,8,1,1,0,0,68.90627916
1,3,0,1,0,0,16.14169763
9.94,9,1,1,0,0,69.27646951
10.17,10,1,0,0,1,74.13312556
9.49,10,1,1,0,1,65.32148734
9.97,10,1,0,1,0,93.55908662
9.83,10,1,1,0,1,67.49358527
9.95,10,1,1,0,1,69.44525538
9.77,12,1,0,1,1,89.50247634
10.18,10,1,1,0,0,71.11808878
10.13,10,1,1,0,1,71.72741699
9.77,11,1,1,0,0,65.92877455
1,4,0,0,0,0,16.46390985
10.32,7,1,1,0,0,75.87332322
10.24,9,1,1,0,0,71.80609577
10,9,1,1,0,0,69.44165009
9.75,9,1,1,0,0,67.84884102
9.95,10,1,1,0,0,68.5638286
0.99,2,0,0,0,0,18.12248011
1,4,0,0,0,0,16.74338488
10.12,12,1,1,0,0,67.63637582
9.8,9,1,1,0,1,68.47449638
9.9,9,1,0,0,0,71.81781406
10.19,15,1,1,0,0,66.49057266
10.24,8,1,1,0,0,73.66985145
10.3,8,1,1,0,1,75.45028358
10.12,7,1,1,0,0,73.35748106
10.04,13,1,1,0,0,66.5451033
10.19,12,1,1,0,1,70.14870984
10.08,7,1,1,0,1,74.02546321
10.02,9,1,1,0,0,70.47384833
9.8,12,1,1,0,1,65.57239915
10.02,11,1,1,0,0,68.10697917
9.74,10,1,1,0,0,66.97371751
10.02,10,1,1,0,1,69.85792007
9.82,9,1,1,0,0,68.06056293
10.16,11,1,1,0,0,69.69876696
0.98,4,0,1,0,0,14.62380806
9.86,15,1,1,0,0,62.56015725
1.05,2,0,1,0,0,16.77191505
9.88,8,1,0,1,1,95.94159573
1.03,3,0,0,0,1,19.04241019
9.98,9,1,1,0,0,69.77819185
10.37,9,1,1,1,0,76.63795538
9.9,10,1,0,0,0,69.91580298
9.72,8,1,1,0,0,68.277415
10.14,11,1,1,0,0,70.14548604
10.09,9,1,1,0,0,70.75081291
10.08,10,1,1,0,0,69.48852785
9.6,10,1,1,1,0,67.35543344
10.09,8,1,1,1,1,76.29022069
10.09,15,1,1,0,1,66.34135278
0.94,4,0,1,0,0,14.18248388
10.2,11,1,1,0,0,70.34035978
9.94,10,1,1,0,0,68.53905943
10.24,11,1,0,0,1,74.18083637
0.96,2,0,1,0,1,16.80841195
1.06,1,0,1,0,0,17.18771868
9.87,7,1,0,0,0,72.02535598
1,3,0,0,0,0,17.37114382
9.85,7,1,1,0,1,70.59371768
1,3,0,1,0,0,16.21098527
0.98,2,0,0,1,0,23.3309438
10.26,8,1,0,0,0,77.02306672
10.04,6,1,0,1,0,98.41215585
1.02,2,0,0,0,1,19.53239744
10.23,6,1,0,0,1,78.84477125
9.98,12,1,0,0,0,69.04210206
9.93,13,1,1,1,0,69.20661403
0.97,3,0,1,0,0,15.73772196
9.85,9,1,1,0,1,68.55333781
9.88,9,1,1,0,0,69.43661491
0.98,3,0,0,0,0,18.16926534
1.01,1,0,1,0,0,16.6176062
1.04,1,0,1,0,1,18.27219384
9.84,9,1,0,0,0,70.75396128
1,2,0,1,0,0,16.27123519
9.58,9,1,1,1,0,67.37823893
10.1,9,1,0,0,0,73.3985328
9.99,8,1,1,1,0,73.44552892
1.06,2,0,0,0,1,19.11250202
9.98,12,1,1,0,0,66.60666103
10.13,11,1,1,0,1,70.69915645
9.98,12,1,1,0,0,66.61296873
10.09,9,1,1,0,1,71.84000076
1,4,0,1,0,0,13.902653
1,2,0,1,0,0,16.06795869
10.09,11,1,0,1,0,94.64653874
10.03,9,1,0,0,0,72.90991446
9.66,11,1,0,0,0,66.28395655
1.01,4,0,0,0,0,17.68940873
0.91,1,0,0,0,0,19.25594365
10.05,9,1,1,0,0,70.46221747
9.99,8,1,1,0,0,70.91417252
9.77,7,1,1,0,0,69.23605033
1.01,2,0,1,0,0,16.63851944
10.07,9,1,1,0,1,72.11433793
0.98,2,0,0,0,1,19.4920099
9.87,13,1,1,0,0,64.18664695
0.95,2,0,0,0,0,18.40355706
1.03,3,0,0,0,1,18.9674575
10.52,10,1,0,0,1,77.70959326
9.94,12,1,1,0,1,66.96191003
0.97,4,0,1,0,0,14.53676905
1.06,4,0,0,0,0,16.90306036
9.93,12,1,1,0,0,66.72941871
1.07,5,0,1,0,1,14.41090457
9.91,10,1,0,0,0,69.95705501
1.02,4,0,1,1,0,17.58108584
1.05,2,0,1,1,0,19.55028634
0.99,2,0,0,0,0,19.24909194
9.82,14,1,0,0,0,64.85305727
9.93,10,1,0,0,1,71.35976166
10.03,11,1,1,0,0,68.10407049
10.2,14,1,1,1,1,70.39596654
9.87,13,1,1,1,0,68.15766794
1.08,3,0,0,0,0,17.30632831
10.03,10,1,0,0,1,72.57377148
10.12,15,1,1,0,0,65.78623332
10.3,11,1,0,0,0,73.56189497
10.19,10,1,1,0,0,70.41217745
9.91,11,1,1,0,1,67.99267071
10.04,10,1,1,0,0,69.13099475
0.99,3,0,1,0,1,16.67451151
0.95,3,0,1,0,0,15.02193866
1.07,2,0,1,1,1,19.95335367
0.97,1,0,1,0,0,17.25500708
9.91,8,1,1,0,0,70.33423636
9.91,8,1,1,0,0,70.34464677
1,2,0,0,0,0,18.32215745
1,4,0,1,0,0,14.08797789
10.28,10,1,1,1,0,74.76171188
0.87,3,0,0,0,0,17.12177168
10.26,11,1,1,0,0,70.89571504
9.85,9,1,0,0,0,70.71184237
10.08,13,1,1,0,0,66.45078807
10.16,10,1,0,0,1,74.25203274
1.08,5,0,1,0,1,15.50244597
1.1,4,0,1,0,1,16.02981811
10.19,8,1,0,0,0,74.89413751
0.95,4,0,1,1,0,17.68059133
10.05,9,1,1,0,0,69.88395729
10.11,12,1,1,0,1,69.46677818
0.99,2,0,0,0,0,17.81578928
9.84,12,1,1,1,0,68.12363459
0.98,2,0,1,0,0,17.55384531
10.25,12,1,0,0,0,71.16198646
9.99,10,1,1,0,1,70.79230186
9.76,11,1,0,0,0,67.6354387
10.15,8,1,1,0,0,72.37980021
9.91,10,1,1,1,0,70.9413688
1.07,3,0,1,0,1,17.35394698
9.84,7,1,1,0,1,70.95095443
1.08,3,0,1,0,1,16.84714232
10.01,10,1,0,0,0,72.09902314
9.68,9,1,1,0,0,66.64322801
0.98,3,0,1,0,0,15.87825164
10.08,8,1,1,1,0,75.13148388
0.95,5,0,1,0,0,13.0403267
10.09,9,1,1,0,0,70.26062587
10.11,12,1,1,0,0,67.70158232
9.73,9,1,1,0,1,67.73415649
0.94,3,0,1,0,1,16.75344762
1.02,3,0,1,0,0,15.39907565
0.96,2,0,1,0,0,16.71067315
1.04,4,0,0,0,0,15.83233741
0.97,3,0,1,0,0,15.53455971
10,7,1,1,0,1,73.57911044
10.07,10,1,1,0,0,70.49221475
9.94,10,1,1,0,0,68.21680056
10.24,8,1,1,0,0,73.53006113
9.96,8,1,1,0,0,69.98139483
9.88,11,1,1,1,0,69.61461892
10.01,7,1,0,0,1,75.55205734
10.25,10,1,1,0,0,72.32397274
9.82,8,1,1,0,0,69.07578633
10.24,13,1,1,0,0,68.96718551
10.13,14,1,0,1,0,91.15755899
10.34,11,1,1,0,1,72.98104321
9.97,11,1,1,0,1,68.43210777
9.92,15,1,1,0,0,63.534634
9.62,9,1,1,0,0,65.94526315
9.52,11,1,0,0,0,64.83570274
1.03,3,0,1,0,0,15.34740008
9.76,12,1,0,0,0,66.33222587
10.13,13,1,1,1,0,69.77827805
9.84,13,1,1,1,0,67.49016653
0.95,3,0,1,0,1,16.90213897
10.21,11,1,1,0,0,70.74383101
